CustomerID,Segment,Cluster,Recency,Frequency,Monetary,predicted_clv_12m,CLV_Percentile,Risk_Multiplier,Retention_Priority_Score
15258,Loyal Customers,Cluster 0,36,2,623.16,759.559263201536,41.66466237748783,0.4,16.665864950995132
15258,Loyal Customers,Cluster 3,5,2,623.16,759.559263201536,41.66466237748783,0.4,16.665864950995132
15258,Loyal Customers,Cluster 0,67,2,623.16,759.559263201536,41.66466237748783,0.4,16.665864950995132
14146,Champions,Cluster 3,13,1,1241.43,2450.0993068841517,83.29926041729301,0.2,16.659852083458603
14146,Champions,Cluster 2,29,5,4191.0,2450.0993068841517,83.29926041729301,0.2,16.659852083458603
14146,Champions,Cluster 2,10,4,2965.84,2450.0993068841517,83.29926041729301,0.2,16.659852083458603
14146,Champions,Cluster 3,0,2,1903.73,2450.0993068841517,83.29926041729301,0.2,16.659852083458603
14146,Champions,Cluster 0,30,2,1903.73,2450.0993068841517,83.29926041729301,0.2,16.659852083458603
14761,Lost,Cluster 1,263,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
14761,Lost,Cluster 1,80,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
14761,Lost,Cluster 1,202,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
14761,Lost,Cluster 1,49,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
14761,Lost,Cluster 1,171,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
14761,Lost,Cluster 1,141,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
14761,Lost,Cluster 1,233,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
14761,Lost,Cluster 1,110,1,97.5,439.40474929586327,20.824063495881187,0.8,16.65925079670495
17029,Loyal Customers,Cluster 0,70,2,716.0,759.0979420512483,41.63910769045758,0.4,16.655643076183033
17029,Loyal Customers,Cluster 3,9,2,716.0,759.0979420512483,41.63910769045758,0.4,16.655643076183033
17029,Loyal Customers,Cluster 0,39,2,716.0,759.0979420512483,41.63910769045758,0.4,16.655643076183033
16497,Champions,Cluster 3,5,2,512.38,2445.7158978091907,83.26167999518971,0.2,16.65233599903794
16497,Champions,Cluster 2,10,5,1550.7,2445.7158978091907,83.26167999518971,0.2,16.65233599903794
16497,Champions,Cluster 3,14,3,687.68,2445.7158978091907,83.26167999518971,0.2,16.65233599903794
16497,Champions,Cluster 2,9,6,2965.69,2445.7158978091907,83.26167999518971,0.2,16.65233599903794
15048,Potential Loyalist,Cluster 1,88,2,254.25,534.5284237650254,27.74637724730924,0.6,16.647826348385543
15500,Champions,Cluster 0,29,4,1131.56,2445.3876420960587,83.23762852504359,0.2,16.647525705008718
15500,Champions,Cluster 3,8,3,865.3,2445.3876420960587,83.23762852504359,0.2,16.647525705008718
13429,Champions,Cluster 3,0,4,1006.8,2442.931964831876,83.22560278997054,0.2,16.645120557994108
13429,Champions,Cluster 0,31,4,1006.8,2442.931964831876,83.22560278997054,0.2,16.645120557994108
13429,Champions,Cluster 3,9,3,693.0,2442.931964831876,83.22560278997054,0.2,16.645120557994108
15550,Loyal Customers,Cluster 1,38,2,279.04,758.8933155360095,41.60904335277494,0.4,16.643617341109977
15550,Loyal Customers,Cluster 3,7,2,279.04,758.8933155360095,41.60904335277494,0.4,16.643617341109977
15550,Loyal Customers,Cluster 0,66,3,433.28,758.8933155360095,41.60904335277494,0.4,16.643617341109977
14546,Champions,Cluster 3,8,2,874.88,2442.422684766577,83.20606097047683,0.2,16.641212194095367
14546,Champions,Cluster 2,0,4,2078.1,2442.422684766577,83.20606097047683,0.2,16.641212194095367
14546,Champions,Cluster 0,26,5,2573.93,2442.422684766577,83.20606097047683,0.2,16.641212194095367
14546,Champions,Cluster 0,30,4,2078.1,2442.422684766577,83.20606097047683,0.2,16.641212194095367
14546,Champions,Cluster 3,6,3,1602.1,2442.422684766577,83.20606097047683,0.2,16.641212194095367
14546,Champions,Cluster 0,38,2,874.88,2442.422684766577,83.20606097047683,0.2,16.641212194095367
13507,Champions,Cluster 3,6,2,1636.47,2441.248346368621,83.18351271721484,0.2,16.63670254344297
13507,Champions,Cluster 0,27,3,2022.79,2441.248346368621,83.18351271721484,0.2,16.63670254344297
13507,Champions,Cluster 0,24,4,2479.16,2441.248346368621,83.18351271721484,0.2,16.63670254344297
18281,Lost,Cluster 1,201,1,80.82,438.92077337933017,20.795502375082677,0.8,16.636401900066144
18281,Lost,Cluster 1,140,1,80.82,438.92077337933017,20.795502375082677,0.8,16.636401900066144
18281,Lost,Cluster 1,170,1,80.82,438.92077337933017,20.795502375082677,0.8,16.636401900066144
18281,Lost,Cluster 1,109,1,80.82,438.92077337933017,20.795502375082677,0.8,16.636401900066144
13735,Champions,Cluster 2,14,4,2883.54,2438.570810847191,83.16096446395285,0.2,16.63219289279057
13735,Champions,Cluster 0,45,4,2883.54,2438.570810847191,83.16096446395285,0.2,16.63219289279057
13735,Champions,Cluster 3,12,2,1409.69,2438.570810847191,83.16096446395285,0.2,16.63219289279057
13735,Champions,Cluster 0,43,2,1409.69,2438.570810847191,83.16096446395285,0.2,16.63219289279057
13735,Champions,Cluster 3,3,3,2399.55,2438.570810847191,83.16096446395285,0.2,16.63219289279057
14513,Loyal Customers,Cluster 3,13,2,317.35,758.7953759696893,41.57597258132403,0.4,16.630389032529614
14513,Loyal Customers,Cluster 1,74,2,317.35,758.7953759696893,41.57597258132403,0.4,16.630389032529614
14513,Loyal Customers,Cluster 0,60,3,455.59,758.7953759696893,41.57597258132403,0.4,16.630389032529614
14513,Loyal Customers,Cluster 1,43,2,317.35,758.7953759696893,41.57597258132403,0.4,16.630389032529614
15847,Potential Loyalist,Cluster 1,34,1,180.68,534.4772317811405,27.710300042090076,0.6,16.626180025254044
15847,Potential Loyalist,Cluster 3,3,1,180.68,534.4772317811405,27.710300042090076,0.6,16.626180025254044
14907,Champions,Cluster 0,15,4,1931.82,2429.1195789380554,83.12789369250196,0.2,16.62557873850039
14907,Champions,Cluster 2,18,6,3024.74,2429.1195789380554,83.12789369250196,0.2,16.62557873850039
14907,Champions,Cluster 2,24,7,3501.1,2429.1195789380554,83.12789369250196,0.2,16.62557873850039
14907,Champions,Cluster 0,46,4,1931.82,2429.1195789380554,83.12789369250196,0.2,16.62557873850039
14907,Champions,Cluster 0,16,3,960.69,2429.1195789380554,83.12789369250196,0.2,16.62557873850039
14907,Champions,Cluster 0,28,5,2608.18,2429.1195789380554,83.12789369250196,0.2,16.62557873850039
15707,Champions,Cluster 0,25,4,916.98,2428.590521245321,83.10233900547172,0.2,16.620467801094346
15707,Champions,Cluster 3,3,3,624.33,2428.590521245321,83.10233900547172,0.2,16.620467801094346
14467,Loyal Customers,Cluster 3,6,2,311.97,758.3572927072618,41.541398592989,0.4,16.6165594371956
15854,Champions,Cluster 2,9,8,2037.69,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
15854,Champions,Cluster 3,16,2,444.3,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
15854,Champions,Cluster 2,11,6,1584.39,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
15854,Champions,Cluster 2,39,9,2393.69,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
15854,Champions,Cluster 2,25,12,2969.12,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
15854,Champions,Cluster 0,12,4,1056.7,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
15854,Champions,Cluster 2,15,10,2839.94,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
15854,Champions,Cluster 2,8,9,2393.69,2423.0609499764096,83.07678431844147,0.2,16.615356863688294
17913,Lost,Cluster 1,70,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
17913,Lost,Cluster 1,223,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
17913,Lost,Cluster 1,254,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
17913,Lost,Cluster 1,162,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
17913,Lost,Cluster 1,131,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
17913,Lost,Cluster 1,284,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
17913,Lost,Cluster 1,192,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
17913,Lost,Cluster 1,101,1,218.05,438.5281643269289,20.765438037400035,0.8,16.612350429920028
18230,Champions,Cluster 2,30,7,2810.2,2421.6777510583343,83.0407071132223,0.2,16.60814142264446
18230,Champions,Cluster 0,41,4,1643.28,2421.6777510583343,83.0407071132223,0.2,16.60814142264446
18230,Champions,Cluster 0,28,2,851.04,2421.6777510583343,83.0407071132223,0.2,16.60814142264446
18230,Champions,Cluster 0,23,5,2146.36,2421.6777510583343,83.0407071132223,0.2,16.60814142264446
18230,Champions,Cluster 2,0,7,2810.2,2421.6777510583343,83.0407071132223,0.2,16.60814142264446
18230,Champions,Cluster 0,10,4,1643.28,2421.6777510583343,83.0407071132223,0.2,16.60814142264446
18230,Champions,Cluster 0,14,3,1254.3,2421.6777510583343,83.0407071132223,0.2,16.60814142264446
13233,Potential Loyalist,Cluster 3,23,1,304.24,533.7049928065023,27.675726053755035,0.6,16.60543563225302
13233,Potential Loyalist,Cluster 0,95,2,605.12,533.7049928065023,27.675726053755035,0.6,16.60543563225302
17361,Loyal Customers,Cluster 3,23,2,263.92,758.1426189067859,41.50682460465396,0.4,16.602729841861585
17361,Loyal Customers,Cluster 0,70,3,488.2,758.1426189067859,41.50682460465396,0.4,16.602729841861585
17361,Loyal Customers,Cluster 1,54,2,263.92,758.1426189067859,41.50682460465396,0.4,16.602729841861585
17361,Loyal Customers,Cluster 0,39,3,488.2,758.1426189067859,41.50682460465396,0.4,16.602729841861585
17361,Loyal Customers,Cluster 1,85,2,263.92,758.1426189067859,41.50682460465396,0.4,16.602729841861585
15065,Champions,Cluster 0,27,4,3158.13,2420.96317448002,83.0076363417714,0.2,16.601527268354282
15065,Champions,Cluster 0,32,3,2858.75,2420.96317448002,83.0076363417714,0.2,16.601527268354282
15065,Champions,Cluster 2,1,3,2858.75,2420.96317448002,83.0076363417714,0.2,16.601527268354282
15065,Champions,Cluster 3,3,2,1406.4,2420.96317448002,83.0076363417714,0.2,16.601527268354282
14704,Champions,Cluster 2,1,9,1491.62,2420.106566968905,82.980578437857,0.2,16.5961156875714
14704,Champions,Cluster 3,10,3,372.82,2420.106566968905,82.980578437857,0.2,16.5961156875714
14704,Champions,Cluster 2,32,9,1491.62,2420.106566968905,82.980578437857,0.2,16.5961156875714
14704,Champions,Cluster 2,0,6,1105.67,2420.106566968905,82.980578437857,0.2,16.5961156875714
14331,Loyal Customers,Cluster 0,53,2,462.66,757.5045663181796,41.48126991762371,0.4,16.592507967049485
14331,Loyal Customers,Cluster 3,23,2,462.66,757.5045663181796,41.48126991762371,0.4,16.592507967049485
14842,Champions,Cluster 0,24,3,1901.52,2416.8179566881336,82.95352053394264,0.2,16.59070410678853
14842,Champions,Cluster 0,28,2,1688.48,2416.8179566881336,82.95352053394264,0.2,16.59070410678853
14842,Champions,Cluster 2,3,4,2824.69,2416.8179566881336,82.95352053394264,0.2,16.59070410678853
12840,Champions,Cluster 0,19,3,2150.77,2411.6718671490285,82.92345619625999,0.2,16.584691239252
12840,Champions,Cluster 2,11,4,2726.77,2411.6718671490285,82.92345619625999,0.2,16.584691239252
12840,Champions,Cluster 0,42,4,2726.77,2411.6718671490285,82.92345619625999,0.2,16.584691239252
12840,Champions,Cluster 0,21,2,1577.97,2411.6718671490285,82.92345619625999,0.2,16.584691239252
13221,Potential Loyalist,Cluster 0,169,2,844.86,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 1,105,1,498.16,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 0,230,2,844.86,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 0,139,2,844.86,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 1,46,1,498.16,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 0,261,2,844.86,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 0,200,2,844.86,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 1,74,1,498.16,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13221,Potential Loyalist,Cluster 0,108,2,844.86,533.3283165792884,27.638145631651735,0.6,16.58288737899104
13787,Lost,Cluster 1,96,2,309.04,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,110,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,79,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,51,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,140,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,171,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,232,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,201,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13787,Lost,Cluster 1,263,1,106.4,437.0284359994627,20.726354398412603,0.8,16.581083518730082
13047,Champions,Cluster 2,41,7,2234.08,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13047,Champions,Cluster 0,30,5,1252.68,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13047,Champions,Cluster 2,26,8,2682.01,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13047,Champions,Cluster 0,26,6,1671.68,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13047,Champions,Cluster 2,10,7,2234.08,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13047,Champions,Cluster 2,16,9,3232.59,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13047,Champions,Cluster 2,0,5,1252.68,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13047,Champions,Cluster 0,24,4,825.53,2405.9624665031465,82.89038542480908,0.2,16.578077084961816
13159,Champions,Cluster 3,10,3,1146.79,2401.4267282835212,82.85731465335819,0.2,16.57146293067164
13159,Champions,Cluster 0,29,4,1429.35,2401.4267282835212,82.85731465335819,0.2,16.57146293067164
16209,Champions,Cluster 0,18,4,2116.9,2398.2932029208896,82.83626961698035,0.2,16.56725392339607
16209,Champions,Cluster 0,16,3,1904.26,2398.2932029208896,82.83626961698035,0.2,16.56725392339607
16209,Champions,Cluster 2,17,5,2262.62,2398.2932029208896,82.83626961698035,0.2,16.56725392339607
13870,Champions,Cluster 2,30,7,2618.19,2394.5605942544357,82.8062052792977,0.2,16.56124105585954
13870,Champions,Cluster 3,2,4,1367.31,2394.5605942544357,82.8062052792977,0.2,16.56124105585954
13870,Champions,Cluster 3,5,3,898.0,2394.5605942544357,82.8062052792977,0.2,16.56124105585954
13870,Champions,Cluster 2,23,8,2770.94,2394.5605942544357,82.8062052792977,0.2,16.56124105585954
13870,Champions,Cluster 2,0,7,2618.19,2394.5605942544357,82.8062052792977,0.2,16.56124105585954
13870,Champions,Cluster 0,30,5,2179.47,2394.5605942544357,82.8062052792977,0.2,16.56124105585954
13870,Champions,Cluster 2,0,5,2179.47,2394.5605942544357,82.8062052792977,0.2,16.56124105585954
13373,Champions,Cluster 0,20,3,3312.25,2390.3719307192036,82.77463772473092,0.2,16.554927544946185
13373,Champions,Cluster 0,26,2,2055.58,2390.3719307192036,82.77463772473092,0.2,16.554927544946185
14242,Lost,Cluster 1,71,1,138.35,436.9753278816792,20.688773976309303,0.8,16.551019181047444
14242,Lost,Cluster 1,40,1,138.35,436.9753278816792,20.688773976309303,0.8,16.551019181047444
14242,Lost,Cluster 1,224,2,280.55,436.9753278816792,20.688773976309303,0.8,16.551019181047444
14242,Lost,Cluster 1,255,2,280.55,436.9753278816792,20.688773976309303,0.8,16.551019181047444
14572,Champions,Cluster 0,30,3,1073.33,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
14572,Champions,Cluster 2,0,6,2669.49,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
14572,Champions,Cluster 0,39,5,2063.24,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
14572,Champions,Cluster 2,9,5,2063.24,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
14572,Champions,Cluster 2,24,7,2804.54,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
14572,Champions,Cluster 0,15,4,1474.09,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
14572,Champions,Cluster 2,30,6,2669.49,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
14572,Champions,Cluster 3,0,3,1073.33,2390.0290904448607,82.74156695328003,0.2,16.548313390656006
17659,Champions,Cluster 3,6,4,1070.24,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 2,29,9,1653.03,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 2,6,6,1142.87,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 0,37,6,1142.87,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 3,13,3,474.95,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 2,38,12,2999.46,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 3,14,2,359.95,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 2,7,12,2999.46,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 2,0,9,1653.03,2387.988415618861,82.70398653117672,0.2,16.540797306235344
17659,Champions,Cluster 2,19,10,1961.89,2387.988415618861,82.70398653117672,0.2,16.540797306235344
14971,Champions,Cluster 0,25,3,1097.98,2382.7267435047424,82.6799350610306,0.2,16.53598701220612
14770,Loyal Customers,Cluster 0,69,2,876.42,757.202736265101,41.32192892790572,0.4,16.528771571162288
14770,Loyal Customers,Cluster 0,39,2,876.42,757.202736265101,41.32192892790572,0.4,16.528771571162288
13758,Champions,Cluster 2,1,7,3190.55,2380.1481668516208,82.64085142204317,0.2,16.528170284408635
13758,Champions,Cluster 2,8,5,2351.52,2380.1481668516208,82.64085142204317,0.2,16.528170284408635
13758,Champions,Cluster 2,32,7,3190.55,2380.1481668516208,82.64085142204317,0.2,16.528170284408635
13758,Champions,Cluster 0,38,5,2351.52,2380.1481668516208,82.64085142204317,0.2,16.528170284408635
13758,Champions,Cluster 0,28,4,1458.15,2380.1481668516208,82.64085142204317,0.2,16.528170284408635
15932,Champions,Cluster 3,15,2,657.07,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15932,Champions,Cluster 2,25,8,2495.87,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15932,Champions,Cluster 2,17,7,2195.65,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15012,Lost,Cluster 1,272,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15012,Lost,Cluster 1,119,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15932,Champions,Cluster 2,2,5,1583.37,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15012,Lost,Cluster 1,210,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15012,Lost,Cluster 1,29,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15012,Lost,Cluster 1,241,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15012,Lost,Cluster 1,60,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15012,Lost,Cluster 1,302,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15012,Lost,Cluster 1,88,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15932,Champions,Cluster 0,21,4,1273.25,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15012,Lost,Cluster 1,180,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
15932,Champions,Cluster 0,33,5,1583.37,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15932,Champions,Cluster 0,17,3,968.23,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15932,Champions,Cluster 2,6,6,1885.95,2378.652838910677,82.60477421682401,0.2,16.5209548433648
15012,Lost,Cluster 1,149,1,188.56,436.78432967070034,20.651193554206003,0.8,16.5209548433648
17040,Potential Loyalist,Cluster 1,36,1,449.73,530.1874545629764,27.534423666646624,0.6,16.520654199987973
17693,Potential Loyalist,Cluster 1,36,1,200.47,530.1874545629764,27.534423666646624,0.6,16.520654199987973
14100,Potential Loyalist,Cluster 1,36,1,191.95,530.1874545629764,27.534423666646624,0.6,16.520654199987973
13296,Potential Loyalist,Cluster 1,36,1,87.4,530.1874545629764,27.534423666646624,0.6,16.520654199987973
17693,Potential Loyalist,Cluster 3,5,1,200.47,530.1874545629764,27.534423666646624,0.6,16.520654199987973
17040,Potential Loyalist,Cluster 3,5,1,449.73,530.1874545629764,27.534423666646624,0.6,16.520654199987973
15372,Potential Loyalist,Cluster 0,66,1,2007.4,530.1874545629764,27.534423666646624,0.6,16.520654199987973
17040,Potential Loyalist,Cluster 1,66,1,449.73,530.1874545629764,27.534423666646624,0.6,16.520654199987973
14100,Potential Loyalist,Cluster 1,66,1,191.95,530.1874545629764,27.534423666646624,0.6,16.520654199987973
13296,Potential Loyalist,Cluster 1,66,1,87.4,530.1874545629764,27.534423666646624,0.6,16.520654199987973
13296,Potential Loyalist,Cluster 3,5,1,87.4,530.1874545629764,27.534423666646624,0.6,16.520654199987973
14100,Potential Loyalist,Cluster 3,5,1,191.95,530.1874545629764,27.534423666646624,0.6,16.520654199987973
17693,Potential Loyalist,Cluster 1,66,1,200.47,530.1874545629764,27.534423666646624,0.6,16.520654199987973
17554,Champions,Cluster 0,19,3,1460.03,2376.3305515227394,82.57921952979376,0.2,16.515843905958754
17554,Champions,Cluster 2,6,4,1714.15,2376.3305515227394,82.57921952979376,0.2,16.515843905958754
17554,Champions,Cluster 0,22,5,1952.45,2376.3305515227394,82.57921952979376,0.2,16.515843905958754
15038,Loyal Customers,Cluster 0,79,6,685.74,755.7841359902153,41.28434850580241,0.4,16.513739402320965
15038,Loyal Customers,Cluster 0,48,6,685.74,755.7841359902153,41.28434850580241,0.4,16.513739402320965
15038,Loyal Customers,Cluster 3,19,2,276.48,755.7841359902153,41.28434850580241,0.4,16.513739402320965
15038,Loyal Customers,Cluster 0,55,4,497.7,755.7841359902153,41.28434850580241,0.4,16.513739402320965
15038,Loyal Customers,Cluster 0,86,4,497.7,755.7841359902153,41.28434850580241,0.4,16.513739402320965
18079,Champions,Cluster 0,25,2,2206.18,2375.9259669763983,82.55667127653177,0.2,16.511334255306355
18079,Champions,Cluster 2,5,4,3613.15,2375.9259669763983,82.55667127653177,0.2,16.511334255306355
13851,Champions,Cluster 0,24,3,2651.46,2375.4517819635194,82.52660693884913,0.2,16.505321387769825
15511,Champions,Cluster 3,10,3,505.8,2375.0051695539305,82.50405868558715,0.2,16.50081173711743
15511,Champions,Cluster 0,32,5,900.53,2375.0051695539305,82.50405868558715,0.2,16.50081173711743
15511,Champions,Cluster 3,1,5,900.53,2375.0051695539305,82.50405868558715,0.2,16.50081173711743
15651,Loyal Customers,Cluster 0,26,3,646.3,755.1930726466303,41.24977451746738,0.4,16.499909806986953
15651,Loyal Customers,Cluster 0,57,3,646.3,755.1930726466303,41.24977451746738,0.4,16.499909806986953
14257,Champions,Cluster 0,27,3,1336.92,2374.1046666464345,82.48000721544105,0.2,16.49600144308821
14257,Champions,Cluster 0,21,2,1030.59,2374.1046666464345,82.48000721544105,0.2,16.49600144308821
14257,Champions,Cluster 0,22,4,2725.84,2374.1046666464345,82.48000721544105,0.2,16.49600144308821
14257,Champions,Cluster 2,24,5,3099.72,2374.1046666464345,82.48000721544105,0.2,16.49600144308821
17633,Champions,Cluster 3,0,3,1004.5,2369.0568487461915,82.4544525284108,0.2,16.49089050568216
17633,Champions,Cluster 0,31,3,1004.5,2369.0568487461915,82.4544525284108,0.2,16.49089050568216
13754,Lost,Cluster 1,124,1,156.0,435.7694841094772,20.6136131321027,0.8,16.49089050568216
17633,Champions,Cluster 0,52,4,1324.84,2369.0568487461915,82.4544525284108,0.2,16.49089050568216
13754,Lost,Cluster 1,93,1,156.0,435.7694841094772,20.6136131321027,0.8,16.49089050568216
13754,Lost,Cluster 1,63,1,156.0,435.7694841094772,20.6136131321027,0.8,16.49089050568216
13754,Lost,Cluster 1,141,2,282.6,435.7694841094772,20.6136131321027,0.8,16.49089050568216
13754,Lost,Cluster 1,154,1,156.0,435.7694841094772,20.6136131321027,0.8,16.49089050568216
17633,Champions,Cluster 0,21,4,1324.84,2369.0568487461915,82.4544525284108,0.2,16.49089050568216
13754,Lost,Cluster 1,172,2,282.6,435.7694841094772,20.6136131321027,0.8,16.49089050568216
17398,Loyal Customers,Cluster 3,17,2,528.45,754.8165531566674,41.21971017978474,0.4,16.487884071913896
17398,Loyal Customers,Cluster 0,78,2,528.45,754.8165531566674,41.21971017978474,0.4,16.487884071913896
17398,Loyal Customers,Cluster 0,43,3,653.38,754.8165531566674,41.21971017978474,0.4,16.487884071913896
17398,Loyal Customers,Cluster 0,47,2,528.45,754.8165531566674,41.21971017978474,0.4,16.487884071913896
17398,Loyal Customers,Cluster 0,74,3,653.38,754.8165531566674,41.21971017978474,0.4,16.487884071913896
13230,Champions,Cluster 2,38,9,1763.63,2365.94510183735,82.42739462449642,0.2,16.485478924899283
17991,Potential Loyalist,Cluster 1,93,2,93.35,529.3231074385027,27.475798208165475,0.6,16.485478924899283
13230,Champions,Cluster 2,37,12,2195.23,2365.94510183735,82.42739462449642,0.2,16.485478924899283
17991,Potential Loyalist,Cluster 1,154,2,93.35,529.3231074385027,27.475798208165475,0.6,16.485478924899283
13230,Champions,Cluster 2,6,12,2195.23,2365.94510183735,82.42739462449642,0.2,16.485478924899283
13230,Champions,Cluster 3,7,2,239.39,2365.94510183735,82.42739462449642,0.2,16.485478924899283
13230,Champions,Cluster 2,8,9,1763.63,2365.94510183735,82.42739462449642,0.2,16.485478924899283
13230,Champions,Cluster 2,25,14,2755.63,2365.94510183735,82.42739462449642,0.2,16.485478924899283
13230,Champions,Cluster 2,19,13,2364.92,2365.94510183735,82.42739462449642,0.2,16.485478924899283
17991,Potential Loyalist,Cluster 1,124,2,93.35,529.3231074385027,27.475798208165475,0.6,16.485478924899283
13230,Champions,Cluster 3,10,4,510.52,2365.94510183735,82.42739462449642,0.2,16.485478924899283
13230,Champions,Cluster 2,3,8,1579.08,2365.94510183735,82.42739462449642,0.2,16.485478924899283
16628,Champions,Cluster 3,3,3,1123.54,2364.93767086571,82.39432385304552,0.2,16.478864770609103
16628,Champions,Cluster 2,5,4,1619.84,2364.93767086571,82.39432385304552,0.2,16.478864770609103
16628,Champions,Cluster 0,50,5,2188.05,2364.93767086571,82.39432385304552,0.2,16.478864770609103
16628,Champions,Cluster 2,19,5,2188.05,2364.93767086571,82.39432385304552,0.2,16.478864770609103
16628,Champions,Cluster 0,25,2,712.91,2364.93767086571,82.39432385304552,0.2,16.478864770609103
16628,Champions,Cluster 0,35,4,1619.84,2364.93767086571,82.39432385304552,0.2,16.478864770609103
13294,Loyal Customers,Cluster 0,88,2,873.74,754.272904879916,41.191149058986234,0.4,16.476459623594494
13294,Loyal Customers,Cluster 1,56,1,483.65,754.272904879916,41.191149058986234,0.4,16.476459623594494
